id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
77754,TATE,,M,25,,04/07/1916,,Private,Northumberland Fusiliers,,12th Bn.,France,'10301',DAOURS COMMUNAL CEMETERY EXTENSION,II. B. 15.,"Son of William and Ann Tate, of Roadside, Denton Burn, Newcastle-on-Tyne."
814803,TATE,ALAN,A,,,01/07/1916,,Private,York and Lancaster Regiment,,12th Bn.,France,'12/1467',THIEPVAL MEMORIAL,Pier and Face 14 A and 14 B.,
814804,TATE,BERNARD GEORGE,B G,23,,15/09/1916,,Rifleman,King's Royal Rifle Corps,,8th Bn.,France,'A/1284',THIEPVAL MEMORIAL,Pier and Face 13 A and 13 B.,"Son of William and Victoria Tate, of 21, Cowper Avenue, Sutton, Surrey."
814805,TATE,CHARLES BERNARD,C B,27,,01/07/1916,,Captain,Royal Irish Rifles,,15th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 15 A and 15 B.,"Son of the late John Tate, of Rantalard, Belfast."
814806,TATE,FREDERICK,F,,,21/08/1916,,Private,Worcestershire Regiment,,1st/8th Bn.,France,'2573',THIEPVAL MEMORIAL,Pier and Face 5 A and 6 C.,
814807,TATE,GEORGE WILSON,G W,39,,01/07/1916,,Private,Northumberland Fusiliers,,26th (Tyneside Irish) Bn.,France,'261700',THIEPVAL MEMORIAL,Pier and Face 10 B  11 B and 12 B.,"Husband of Margaret Ann Tate, of 111, Salisbury St., Cowpen Quay, Blyth, Northumberland."
814808,TATE,,H G,,,17/02/1917,,Captain,South Staffordshire Regiment,,2nd Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 7 B.,
814809,TATE,JOHN,J,,,24/08/1916,,Private,Lancashire Fusiliers,,17th Bn.,France,'23623',THIEPVAL MEMORIAL,Pier and Face 3 C and 3 D.,
814810,TATE,JOHN T.,J T,,,23/08/1916,,Private,Durham Light Infantry,,19th Bn.,France,'19/887',THIEPVAL MEMORIAL,Pier and Face 14 A and 15 C.,
814811,TATE,MATTHEW,M,,,15/09/1916,,Private,Northumberland Fusiliers,,1st/7th Bn.,France,'1702',THIEPVAL MEMORIAL,Pier and Face 10 B  11 B and 12 B.,
814812,TATE,PERCIVAL,P,29,,21/10/1916,,Private,Cheshire Regiment,,11th Bn.,France,'52741',THIEPVAL MEMORIAL,Pier and Face 3 C and 4 A.,"Son of Sarah Tate of 73, Grove Rd., Wallasey, Cheshire, and the late Joseph Tate."
814813,TATE,THOMAS,T,,,25/09/1916,,Private,Black Watch (Royal Highlanders),,1st Bn.,France,'S/11814',THIEPVAL MEMORIAL,Pier and Face 10 A.,
814814,TATE,WALTER,W,31,,26/09/1916,,Private,Coldstream Guards,,No. 4 Coy. 3rd Bn.,France,'12749',THIEPVAL MEMORIAL,Pier and Face 7 D and 8 D.,"Son of Elizabeth Tate, of 8, Mount St., Darlington, and the late Tom Tate."
814815,TATE,WALTER,W,21,,12/07/1916,,Private,Northumberland Fusiliers,,12th Bn.,France,'23825',THIEPVAL MEMORIAL,Pier and Face 10 B  11 B and 12 B.,"Son of John George and Emma Tate, of 119, Borough Rd. East, Middlesbrough."
827039,TATE,ARTHUR LEWIS,A L,,,09/10/1917,,Private,Royal Fusiliers,,2nd Bn.,Belgium,'L/15226',TYNE COT MEMORIAL,Panel 28 to 30.,
827040,TATE,FRED,F,25,,11/11/1917,,Private,South Wales Borderers,,1st Bn.,Belgium,'45703',TYNE COT MEMORIAL,Panel 65 to 66.,"Son of Mrs. Sarah Ann Tate, of 1, Union Mill Cottage, Trent Bank, Gainsborough."
827041,TATE,FREDERICK JAMES,F J,18,,09/10/1917,,Private,Yorkshire Regiment,,6th Bn.,Belgium,'200763',TYNE COT MEMORIAL,Panel 52 to 54.,"Son of James Thompson Tate and Amelia Tate, of 38, Colwyn Avenue, Dewsbury Rd., Leeds."
827042,TATE,GEORGE JOHN ALBERT,G J A,20,,28/09/1917,,Private,Yorkshire Regiment,,8th Bn.,Belgium,'45814',TYNE COT MEMORIAL,Panel 52 to 54.,"Son of Mrs. Hannah Tate, of 19, Pine St., Low Team, Gateshead."
827043,TATE,HARRY,H,19,,28/08/1917,,Lance Corporal,West Yorkshire Regiment (Prince of Wales's Own),,9th Bn.,Belgium,'21249',TYNE COT MEMORIAL,Panel 42 to 47.,"Son of Thomas and Alberta Ann Tate, of 2, Lower Daisy Hill, Bramley, Leeds."
827044,TATE,HARRY,H,22,,21/09/1917,,Private,Yorkshire Regiment,,9th Bn.,Belgium,'25887',TYNE COT MEMORIAL,Panel 52 to 54.,"Son of Mr. and Mrs. Martin, of 9, Hope Terrace, Norton, Malton, Yorks."
827045,TATE,HENRY OWFIELD,H O,27,,22/10/1917,,Private,Cheshire Regiment,,16th Bn.,Belgium,'292566',TYNE COT MEMORIAL,Panel 61 to 63.,"Son of the late John Tate, of 19, Pembroke Terrace, Bridlington; husband of Eleanor Mary Tate, of I, Bridge St., Castleford, Yorks."
827046,TATE,JAMES,J,27,,15/04/1918,,Serjeant,Royal Irish Rifles,,12th Bn.,Belgium,'19953',TYNE COT MEMORIAL,Panel 138 to 140.,"Son of Mrs. Charlotte Tate, of 79, Young St., Lisburn, Co. Antrim."
827047,TATE,JOHN,J,20,,25/04/1918,,Private,King's Own Yorkshire Light Infantry,,9th Bn.,Belgium,'35623',TYNE COT MEMORIAL,Panel 108 to 111.,"Son of Mr. J. T. and Mrs. M. A. Tate, of 30, Commercial St., Scarborough."
827048,TATE,JOHN,J,30,,16/10/1917,,Private,King's Own Yorkshire Light Infantry,,8th Bn.,Belgium,'37590',TYNE COT MEMORIAL,Panel 108 to 111.,"Son of Mr. and Mrs. Edward Tate, of Carlton, Upper Largo, Fife; husband of Isabella Forrester Tate, of 27, Mill St., Airdrie."
827049,TATE,ROBERT EDWARD,R E,,,05/12/1917,,Private,Manchester Regiment,,2nd Bn.,Belgium,'245276',TYNE COT MEMORIAL,Panel 120 to 124.,
827050,TATE,WILLIAM G.,W G,,,21/09/1917,,Private,Durham Light Infantry,,20th Bn.,Belgium,'32713',TYNE COT MEMORIAL,Panel 128 to 131.,
869078,TATE,HERBERT,H,,,09/05/1915,,Private,East Lancashire Regiment,,2nd Bn.,Belgium,'9267',PLOEGSTEERT MEMORIAL,Panel 5 and 6.,
869079,TATE,THOMAS,T,22,,25/09/1918,,Private,Northumberland Fusiliers,,9th (Northumberland Hussars) Bn.,Belgium,'235654',PLOEGSTEERT MEMORIAL,Panel 2.,"Son of Tom and Elizabeth Tate, of Allerdene Cottage, Rothbury, Northumberland."
869080,TATE,THOMAS TEMPEST,T T,,,15/04/1918,,Private,Royal Warwickshire Regiment,,1st Bn.,Belgium,'35424',PLOEGSTEERT MEMORIAL,Panel 2 and 3.,
869081,TATE,WILLIAM FREDERICK,W F,24,,09/05/1915,,Lance Serjeant,Rifle Brigade,,2nd Bn.,Belgium,'3075',PLOEGSTEERT MEMORIAL,Panel 10.,
905612,TATE,CHARLES,C,30,,30/09/1918,,Driver,Royal Field Artillery,,2nd Bty.,Iran,'54239',TEHRAN WAR CEMETERY,IV. B. 9.,Son of Richard and Elizabeth Tate. Born at Arundel Sussex.
909729,TATE,,G,,,08/12/1918,,Gunner,Royal Garrison Artillery,,,Pakistan,,RAWALPINDI WAR CEMETERY,4. A. 19.,
915744,TATE,BERNARD,B,,,23/10/1914,,Private,The Loyal North Lancashire Regiment,,1st Bn.,Belgium,'7086',YPRES (MENIN GATE) MEMORIAL,Panel 41 and 43.,
915745,TATE,FREDERICK HERMAN,F H,22,Mentioned in Despatches,11/08/1917,,Captain,King's Royal Rifle Corps,,10th Bn.,Belgium,,YPRES (MENIN GATE) MEMORIAL,Panel 51 and 53.,"Son of Mrs. Tate, of 76, Queensborough Terrace. Hyde Park, London, and the late W. J. Tate, I.C.S. Educated at The Old Ride School, Bournemouth; Cheltenham College (Scholar); and New College, Oxford."
915746,TATE,GEORGE WILLIAM,G W,26,,09/04/1917,,Lance Serjeant,York and Lancaster Regiment,,"""C"" Coy. 8th Bn.",Belgium,'23135',YPRES (MENIN GATE) MEMORIAL,Panel 36 and 55.,"Son of William and Rose Hannah Tate, of 32, Burman Rd., Wath-on-Dearne, Rotherham."
915747,TATE,,H,23,,09/05/1915,,Private,Welsh Regiment,,1st Bn.,Belgium,'10671',YPRES (MENIN GATE) MEMORIAL,Panel 37.,"Son of Henry and Annie Maud Tate, of 210A, Bucknall New Rd., Hanley, Stoke-on-Trent."
915748,TATE,JOHN,J,,,08/05/1915,,Private,York and Lancaster Regiment,,1st Bn.,Belgium,'15201',YPRES (MENIN GATE) MEMORIAL,Panel 36 and 55.,
915749,TATE,PERCY,P,,,31/07/1917,,Lance Corporal,Royal Sussex Regiment,,13th Bn.,Belgium,'G/14883',YPRES (MENIN GATE) MEMORIAL,Panel 20.,
915750,TATE,TOM,T,,,13/05/1915,,Private,Hampshire Regiment,,1st Bn.,Belgium,'8141',YPRES (MENIN GATE) MEMORIAL,Panel 35.,
93092,TATE,HERBERT,H,21,,12/07/1917,,Private,Cheshire Regiment,,11th Bn.,Belgium,'57264',BELGIAN BATTERY CORNER CEMETERY,I. E. 15.,"Son of Frederick and Annie Mary Tate, of ""Oak Dene,"" Wetherby Rd., Tadcaster, Yorks."
937796,TATE,THOMAS WILLIAM,T W,,,11/08/1946,,Serjeant,Royal Engineers,,,Malaysia,'14768103',TAIPING WAR CEMETERY,1. K. 9.,
95398,TATE,,W,34,,18/03/1915,,Private,Wiltshire Regiment,,1st Bn,Belgium,'10124',LA LAITERIE MILITARY CEMETERY,I. A. 19.,"Son of William and Amy Elizabeth Tate; husband of Elizabeth M. Tate, of 43, Burlington Rd., Fulham, London."
95595,TATE,,H,30,,07/06/1917,,Rifleman,Royal Irish Rifles,,"""A"" Coy. 8th Bn.",Belgium,'12443',LONE TREE CEMETERY,I. D. 5.,"Husband of Sarah J. Tate, of 9, Mersey St., Belfast."
996652,TATE,,G A,,,15/03/1917,,Private,Northumberland Fusiliers,,25th (Tyneside Irish) Bn.,France,'38810',AUBIGNY COMMUNAL CEMETERY EXTENSION,I. H. 16.,
899183,TATE-SMITH,ROBERT RONALD,R R,29,M B E,23/02/1918,,Lieutenant,East African Road Corps,,1st,Tanzania,,DAR ES SALAAM WAR CEMETERY,6. E. 8.,"Son of Robert and Minnie Tate-Smith; husband of Doris Margaret Tate-Smith, of Brook House, Jarvis Brook, Sussex, England."
